TID Lib Viability Chr HeTA TAHRE blood burdock Gene Synonym mean_col status tag1 tag2 tag3 tag4
100204 KK viable 2 -3.465160427083045 -3.769828313601347 -2.9986824825771947 -2.24296100473311 CG10267 Zif -3.1191580569986743 4 1 1 1 1
110316 KK viable 2 -3.5957361581286613 -3.8385998511915878 -2.841579699353684 -1.8701911021826132 CG7429 CG7429 -3.0365267027141365 3 1 1 1 1
104471 KK viable 2 -3.956231984718371 -4.093992003542251 -1.816480738977209 -1.90509837949281 CG1101 Aly -2.94295077668266 2 1 1 1 1
19573 GD sterile 3 -3.064194891346754 -3.891369672215898 -2.765900886349803 -1.9420520913644408 CG15717 CG15717 -2.915879385319224 3 1 1 1 1
102621 KK viable 2 -3.56781200060543 -3.286494451062831 -4.794811390573782 0.3091442965900839 CG4415 CG4415 -2.83499338641299 3 1 1 1 1
109331 KK viable 2 -3.1336915762684465 -2.990191453570988 -3.986050210912859 -0.9002715680015178 CG11133 BoYb -2.7525512021884526 3 1 1 1 1
40480 GD viable 3 -2.9795324260764913 -3.2909372725327986 -4.077838055335058 -0.6484615371890573 CG3893 CG3893 -2.7491923227833515 3 1 1 1 1
104114 KK viable 2 -2.756677409789075 -1.859678460718388 -4.610029088844227 -1.751894383500406 CG32135 Nxf3 -2.744569835713024 2 1 1 1 1
1316 GD viable 2 -2.89062100649121 -2.695273898257097 -3.896252890042224 -1.2045082516544523 CG5508 CG5508 -2.671664011611246 3 1 1 1 1
110461 KK viable 2 -2.9914583794885243 -2.853795867336345 -2.6998571241052765 -2.1255758223157852 CG12892 Caf1-105 -2.6676717983114826 4 1 1 1 1
6557 GD viable 3 -2.452115719647369 -2.5175701248320457 -2.0832422439440976 -3.4517976648667226 CG8581 fra -2.6261814383225586 4 1 1 1 1
105719 KK viable 2 -2.7901933761111573 -2.9119418772102943 -3.1011464809385747 -1.6845632169427776 CG12340 wde -2.621961237800701 3 1 1 1 1
109454 KK viable 2 -2.3461277114952233 -3.0118717874404326 -1.9807813905985034 -3.1331566258344514 CG4637 hh -2.6179843788421526 3 1 1 1 1
108960 KK viable 2 -3.0115602463677127 -3.118916356350921 -3.9048944096889775 -0.4306347571356928 CG5163 TfIIA-S -2.616501442385826 3 1 1 1 1
110433 KK viable 2 -2.465427485527965 -3.1456007777445136 -2.023213547434884 -2.762105607241843 CG10726 barr -2.599086854487301 4 1 1 1 1
109408 KK viable 2 -3.995456813813723 -4.524297539619385 -0.6967030150210393 -0.8215263843266472 CG1972 IntS11 -2.5094959381951987 2 1 1 1 1
109697 KK viable 2 -2.429721907078191 -2.6092381852585405 -2.773952907819213 -2.1457398934467693 CG1677 CG1677 -2.4896632234006786 4 1 1 1 1
105977 KK viable 2 -3.046188742704328 -3.4348432957831694 -2.5040258345731883 -0.8756982763324536 CG6842 Vps4 -2.465189037348285 3 1 1 1 1
106139 KK viable 2 -3.880942764772967 -4.2582545533976495 -2.1420054518340224 0.4360668022135281 CG5585 CG5585 -2.4612839919477776 3 1 1 1 1
24740 GD viable 3 -2.21821394431102 -2.6220223127451225 -2.1401056565584744 -2.6274315790026934 CG32346 E(bx) -2.4019433731543276 4 1 1 1 1
45484 GD viable 2 -1.9382103593002815 -2.4515874894526366 -2.449743685084417 -2.762486778986183 CG6199 Plod -2.4005070782058797 3 1 1 1 1
108017 KK viable 2 -2.2135394994903566 -2.186066626333959 -3.2818940099898666 -1.9100902557150619 CG1135 Rcd5 -2.397897597882311 3 1 1 1 1
110573 KK viable 2 -1.8627123323351937 -3.457221273330687 -1.4912031136574058 -2.688682567130965 CG4938 Aats-ser -2.3749548216135627 2 1 1 1 1
106344 KK viable 2 -4.147526877062125 -4.427370680968216 -0.5579187739736251 -0.1595989597964622 CG7843 Ars2 -2.323103822950107 2 1 1 1 1
108882 KK viable 2 -2.2239015421594495 -2.4849264362116195 -1.917668627832104 -2.376942791723998 CG8900 RpS18 -2.2508598494817926 3 1 1 1 1
102156 KK viable 2 -5.734680777199549 -6.580372084216506 0.7054369713559445 2.6291330497249525 CG5694 CG5694 -2.2451207100837896 2 1 1 1 1
23680 GD viable 3 -2.085767189507595 -2.6174807670235327 -1.5336729797259194 -2.701271754851326 CG8627 Dbi -2.2345481727770933 3 1 1 1 1
101837 KK viable 2 -2.157683165141198 -2.008744624054514 -1.6647883149609393 -2.9171634453113295 CG3847 CG3847 -2.187094887366995 3 1 1 1 1
100380 KK viable 2 -3.141637886880972 -2.160163172751339 -3.4443645214138243 0.04254189555142584 CG13924 CG13924 -2.1759059213736776 3 1 1 1 1
102792 KK viable 2 -3.296767846276581 -3.569983805860491 -1.099933821894372 -0.6684461500572815 CG13807 CG13807 -2.1587829060221813 2 1 1 1 1
24248 GD viable 3 -2.869018842846874 -2.9770622884861395 -2.1458166432217802 -0.6054381841661913 CG8233 Rcd1 -2.149333989680246 3 1 1 1 1
107177 KK viable 2 -2.0969622598335014 -2.285714495277844 -1.9506052506690137 -2.2596889356331595 CG3201 Mlc-c -2.1482427353533797 3 1 1 1 1
31340 GD viable 2 -1.8117072433816281 -2.2112134085414037 -1.9155591375139491 -2.6342538231965595 CG10741 CG10741 -2.143183403158385 2 1 1 1 1
103710 KK viable 2 -2.4489986122489507 -2.1642943169658446 -1.7522811550097916 -2.191316284858978 CG10228 Pcf11 -2.139222592270891 3 1 1 1 1
25317 GD viable 2 -3.2581594138386754 -2.619097106442383 -2.586662092541444 -0.09039498961599296 CG32505 Pp4-19C -2.1385784006096236 3 1 1 1 1
13178 GD lethal 3 -1.6705855594957881 -2.077921719644442 -2.531699025968018 -2.2358386769118423 CG12157 Tom40 -2.1290112455050227 3 1 1 1 1
107262 KK viable 2 -1.9271241667257002 -2.408607335645905 -2.1086557344174452 -2.0012284993502147 CG13645 Nmnat -2.1114039340348163 3 1 1 1 1
100565 KK viable 2 -1.7050587976766716 -1.845987088013205 -2.1174197431212822 -2.748322408988205 CG7664 crp -2.104197009449841 2 1 1 1 1
100952 KK viable 2 -3.212033012475436 -2.498908086571459 -3.0389616965552544 0.3355883655461994 CG32575 hang -2.1035786075139877 3 1 1 1 1
25248 GD viable 3 -1.550288315475601 -2.085468335094564 -4.2782217305453925 -0.4935969863488328 CG17293 CG17293 -2.1018938418660977 2 1 1 1 1
25427 GD sterile 3 -2.322893637361028 -2.2002769792252943 -2.046432940966862 -1.7536745338066067 CG2677 eIF2B-beta -2.0808195228399478 3 1 1 1 1
51851 GD viable 2 -2.7451086806433183 -1.9917203187203456 -1.818855801224586 -1.7669252062579162 CG16788 RnpS1 -2.0806525017115414 1 1 1 0 1
24534 GD viable 3 -2.822048343691231 -3.2402635707241725 -1.320669714784277 -0.925327539780324 CG1244 MEP-1 -2.077077292245001 2 1 1 1 1
100082 KK viable 2 -3.9481098083207953 -4.489924560734924 -0.23335725069278015 0.47067582873317493 CG4616 FLASH -2.0501789477538312 2 1 1 1 1
27097 GD viable 3 -1.8950189670321285 -2.370247034667596 -1.8950308394152529 -1.939487330864639 CG11282 caps -2.024946042994904 1 1 1 0 1
101494 KK viable 2 -1.6757744108916819 -2.788606692807452 -0.4007380169299138 -3.1328133558836275 CG6476 Su(var)3-9 -1.9994831191281688 2 0 1 1 1
17474 GD sterile 3 -2.195768876935801 -2.3465113724374134 -2.2965301733560497 -1.1488820779427438 CG14303 CG14303 -1.996923125168002 3 0 1 1 1
108459 KK viable 2 -3.8403085445827543 -4.539116972980769 -0.36322141222476517 0.766164218179713 CG12372 spt4 -1.9941206779021439 2 0 1 1 1
107313 KK viable 2 -2.912328282450972 -1.4847303084903691 -2.76276982431849 -0.799355176401225 CG7583 CtBP -1.989795897915264 2 0 1 1 1
47745 GD viable 3 -2.130667365287604 -2.3503740045651917 -1.4363424160567737 -2.035141508039357 CG8542 Hsc70-5 -1.9881313234872318 3 0 1 1 1
40929 GD viable 3 -1.7846249128647076 -1.8812357066795542 -2.285757878100162 -1.9175029628261853 CG18039 KaiRIA -1.9672803651176523 1 0 1 0 1
28132 GD viable 2 -1.589399751303772 -1.7213436379931049 -2.710554176482697 -1.828373143664977 CG9401 mago -1.9624176773611377 1 0 1 0 1
103202 KK sterile 2 -1.9326316117656868 -1.9412110338164248 -1.6849746487814763 -2.219977444904552 CG9476 alphaTub85E -1.944698684817035 1 0 1 0 1
20995 GD viable 3 -3.2251891156301675 -3.4323008022384314 -0.4834694735904531 -0.6153386613925943 CG5965 woc -1.9390745132129115 2 0 1 1 1
103729 KK viable 2 -1.8139769024001235 -2.4660230326267514 -1.3164781373658248 -2.1412966167599987 CG16721 CG16721 -1.9344436722881746 2 0 1 1 1
24704 GD lethal 2 -1.6972733821168928 -1.849989075476652 -2.148453446690222 -2.028302547990825 CG6546 Bap55 -1.931004613068648 2 0 1 1 1
104408 KK viable 2 -1.3355544143279086 -1.6721818165783078 -2.0327123340384534 -2.6673642067077172 CG6321 CG6321 -1.9269531929130967 2 0 1 1 1
105138 KK viable 2 -3.6231226344218177 -3.7557991806982636 -0.7354529766155847 0.4523259616931924 CG9536 CG9536 -1.9155122075106183 2 0 1 1 1
106684 KK viable 2 -1.8307416998955077 -2.6297660720923193 -3.4740576787566573 0.28639615484991393 CG31212 Ino80 -1.9120423239736426 2 0 1 1 1
110173 KK viable 2 -2.8813406530117374 -3.1516938550060907 -1.8516032878425326 0.2439446952618735 CG7528 Uba2 -1.9101732751496219 2 0 1 1 1
26104 GD viable 3 -3.403625440504279 -2.9151932163805583 -3.027684137656976 1.7322755521123399 CG7574 bip1 -1.9035568106073684 3 0 1 1 1
110767 KK viable 2 -4.388692711053952 -4.666838879244933 -0.72261868027262 2.1806252137721347 CG7425 eff -1.8993812641998427 2 0 1 1 1
104439 KK viable 2 -1.9534986996058739 0 -1.8383512310828614 0 CG8332 RpS15 -1.8959249653443675 0 0 1 0 0
100118 KK viable 2 -3.150925833653299 -3.413747615743398 -1.2687442314767408 0.2674766272863092 CG14962 CG14962 -1.891485263396782 2 0 1 1 1
47852 GD viable 3 -1.5021617957745748 -2.2183091849164276 -1.508174335507214 -2.3183981429085594 CG11878 CG11878 -1.886760864776694 2 0 1 1 1
22578 GD viable 2 -1.6126105352891928 -1.5493983784908956 -2.27426554272196 -2.108174254346183 CG7845 CG7845 -1.886112177712058 2 0 1 1 1
103650 KK viable 2 -2.0076649008010654 -1.8758565411705588 -0.9942047461051349 -2.6191584277924473 CG5057 MED10 -1.8742211539673015 2 0 1 1 1
9055 GD viable 3 -1.594020158642201 -1.728305824304175 -2.4342775887396986 -1.7393391668722926 CG2358 twr -1.8739856846395917 1 0 1 0 1
22288 GD viable 3 -2.4203441176581446 -2.6724479296396626 -1.3625972255319776 -1.0198945955120606 CG6189 l(1)1Bi -1.8688209670854614 2 0 1 1 1
47256 GD viable 2 -2.7216038937078046 -2.359492354146119 -1.4274714390663574 -0.9280603926410161 CG12276 Aos1 -1.8591570198903242 2 0 1 1 1
103213 KK viable 2 -1.3458650629795694 -1.357255073004051 -2.882399229736609 -1.8371697471714539 CG43224 mun -1.8556722782229207 1 0 1 0 1
106466 KK viable 2 -3.7647338882363353 -0.09862798709269469 -2.4296116593009707 -1.113203331123942 CG2163 Pabp2 -1.8515442164384857 2 0 1 1 1
106144 KK viable 2 -2.1719357302839755 -1.8903514798334675 -1.3972684862931726 -1.9457538862710815 CG6094 CG6094 -1.8513273956704244 1 0 1 0 1
103587 KK viable 2 -1.9674099887454235 -1.3803158310860855 -1.8765156494017678 -2.1774689866001298 CG1420 Slu7 -1.8504276139583515 1 0 1 0 1
110402 KK viable 2 -1.9170241953815206 -1.0697901718412604 -2.118477702109646 -2.2732173373019604 CG3344 CG3344 -1.844627351658597 2 0 1 1 1
100296 KK viable 2 -1.9786604879300154 -1.8553035555628785 -1.1369396245811132 -2.4054197264588177 CG5373 Pi3K59F -1.8440808486332063 1 0 1 0 1
106853 KK viable 2 -1.9569908051467784 -2.3576147327575123 -1.5173542597203713 -1.528848772169588 CG4946 Mob3 -1.8402021424485624 1 0 1 0 1
12581 GD viable 2 -2.3598639442765665 -1.970812144497532 -1.7900606709919964 -1.2235558865741556 CG8151 Tfb1 -1.8360731615850625 1 0 1 0 1
16012 GD viable 3 -1.9401578669002915 -1.741664359000915 -2.2021251221811298 -1.3905035741351834 CG10305 RpS26 -1.81861273055438 1 0 1 0 1
109777 KK viable 2 -1.2987668175799165 -1.6908927473391844 -1.9062468146854776 -2.3160932168650796 CG17853 Or43b -1.8029998991174145 1 0 1 0 1
28396 GD lethal 2 -2.3296943882101604 -1.9556206373186136 -1.9420618472537767 -0.9841658179352958 CG5684 Pop2 -1.8028856726794615 1 0 1 0 1
103928 KK viable 2 -1.754241070015277 -0.535059798137307 -2.5769422929344183 -2.3315155553397533 CG7379 CG7379 -1.799439679106689 2 0 1 1 1
33792 GD viable 3 -1.8790772048339213 -1.9051804111281068 -1.618162058721397 -1.7797903968816562 CG31258 Cenp-C -1.7955525178912703 0 0 1 0 0
34090 GD viable 3 -1.763707176661943 -1.810731305371462 -1.791670333131972 -1.788092108608507 CG3560 CG3560 -1.788550230943471 0 0 1 0 0
43943 GD lethal 3 -1.4382367116878196 -1.7950244454976658 -1.926926944848663 -1.9371050413747146 CG1965 CG1965 -1.7743232858522158 0 0 1 0 0
51438 GD viable 1 -1.214485311255003 -1.744426704653664 -1.8027437973905656 -2.31985350228054 CG4226 GluRIIC -1.7703773288949431 1 0 1 0 1
21865 GD viable 3 -2.046045866649356 -2.217794279455026 -1.098857544704311 -1.7130368295124565 CG4539 Bka -1.7689336300802874 2 0 1 1 1
104330 KK viable 2 -1.9400224156182917 -1.6586777575660163 -1.404517662686158 -2.0701460058464907 CG7622 RpL36 -1.768340960429239 1 0 1 0 1
101401 KK viable 2 -0.45293754713302375 -3.6621997379118443 -0.3198913082261374 -2.618975674887881 CG7339 CG7339 -1.7635010670397215 2 0 1 1 1
101722 KK viable 2 -1.7658009044440988 -2.4292943665519107 -1.0137226290997277 -1.8113672799774583 CG17147 CG17147 -1.7550462950182988 1 0 1 0 1
110571 KK viable 2 -1.9867481090137664 -1.7181219180363252 -1.6493622101627345 -1.656506975305744 CG10110 Cpsf160 -1.7526848031296425 0 0 1 0 0
100428 KK viable 2 -2.0063071413362294 -0.6521994574786624 -1.8510457862291472 -2.4893985743705205 CG42588 CG42588 -1.7497377398536398 2 0 1 1 1
31701 GD sterile 3 -2.020632620034048 -0.49600790612732765 -1.944229483442442 -2.4888836914491015 CG12225 Spt6 -1.7374384252632298 2 0 1 1 1
103738 KK viable 2 -2.0837981402231267 -1.437092149260965 -1.3655130370438113 -2.0624177561625414 CG13849 Nop56 -1.737205270672611 2 0 1 1 1
103972 KK viable 2 -1.622997940982693 -2.4925665852319505 -1.119319122536953 -1.700735222112511 CG10192 eIF4G2 -1.733904717716027 1 0 1 0 1
108013 KK viable 2 -2.2465517124995107 -0.15166713869384196 -2.14775751217836 -2.3758183017515697 CG6413 Dis3 -1.7304486662808207 3 0 1 1 1
52486 GD viable 1 -1.63402587372329 -1.109012716846489 -1.7068029667535705 -2.466215372127451 CG33554 Nipped-A -1.7290142323627 1 0 1 0 1
27393 GD viable 3 -1.7546425074691014 -2.225048154823316 -1.1318917473369938 -1.8040287924441443 CG5330 Nap1 -1.7289028005183888 1 0 1 0 1
102916 KK viable 2 -1.467631784998635 -1.328614906652383 -1.9528723417608942 -2.1425311657252175 CG32039 CG32039 -1.7229125497842823 1 0 1 0 1
108083 KK viable 2 -1.780738177970902 -0.8964418020532697 -1.7949807272223186 -2.405835890610304 CG8190 eIF2B-gamma -1.7194991494641985 1 0 1 0 1
106672 KK viable 2 -3.2657461459979817 -2.6754053747798725 -0.07514633328376254 -0.8505381334044817 CG5354 pie -1.7167089968665246 2 0 1 1 1
107494 KK viable 2 -1.2518216838646592 -1.4122856425167922 -3.0635528525620996 -1.127394065124202 CG18764 CG18764 -1.7137635610169384 1 0 1 0 1
107477 KK viable 2 -1.6290044552853764 -0.7591143935785825 -2.162061958167991 -2.3047892444042994 CG8409 Su(var)205 -1.7137425128590624 2 0 1 1 1
107112 KK viable 2 -2.851271227405891 -2.6332212272073843 -0.920956203920987 -0.40123074958049076 CG12357 Cbp20 -1.7016698520286884 2 0 1 1 1
110170 KK viable 2 -1.8704224247770238 -1.889660114374863 -0.8143182571110028 -2.2267159320128482 CG8282 Snx6 -1.7002791820689345 1 0 1 0 1
109616 KK viable 2 -1.3818550497403856 -1.4445507327238738 -1.9853415512189048 -1.987297428311472 CG3333 Nop60B -1.6997611904986591 0 0 1 0 0
108384 KK viable 2 -1.6914793272552129 -0.7410810488618486 -1.7949283832784293 -2.5653420977745665 CG9193 mus209 -1.6982077142925143 1 0 1 0 1
108375 KK viable 2 -0.415893974415458 -1.2165048816400532 -1.9684731158527191 -3.188126124350542 CG6120 Tsp96F -1.697249524064693 1 0 1 0 1
106102 KK viable 2 -1.76063137053064 -1.035148608867293 -2.4189725164035987 -1.5737219008597572 CG9548 CG9548 -1.6971185991653222 1 0 1 0 1
31661 GD viable 3 -1.5716834631634014 -0.513785570486175 -2.65041560781843 -2.0292988348062444 CG12151 Pdp -1.6912958690685627 2 0 1 1 1
31346 GD viable 3 -0.7732468369657556 -0.7629708205548686 -3.2222137488636666 -1.9964689565508709 CG10754 CG10754 -1.6887250907337905 1 0 1 0 1
108851 KK viable 2 -1.2304224730324447 -1.279102470456483 -2.2327166176386823 -2.011221843540018 CG5748 Hsf -1.688365851166907 2 0 1 1 1
110723 KK viable 2 -1.941556813094104 -1.646408025483485 -0.9901389853292938 -2.1740770149184745 CG10037 vvl -1.6880452097063394 1 0 1 0 1
106147 KK viable 2 -4.651964988846389 -5.184347375104318 1.2730332420003576 1.8315695965883332 CG17149 Su(var)3-3 -1.6829273813405041 2 0 1 1 1
103724 KK viable 2 -2.029617708265351 -1.6250340655641249 -1.9205555064227782 -1.1481057189509185 CG8831 Nup54 -1.6808282498007932 1 0 1 0 1
107385 KK viable 2 -1.5487679798517244 -1.5373994951840693 -1.5881846682916687 -2.0222706049016343 CG8781 tsu -1.6741556870572742 1 0 1 0 1
108821 KK sterile 2 -1.4055669849646786 -1.0229051726951421 -1.4612491020532303 -2.787469974638135 CG3997 RpL39 -1.6692978085877965 1 0 1 0 1
25793 GD lethal 3 -0.3187291019598893 -0.5888807871260556 -2.236829733486926 -3.5099666504292606 CG31671 tho2 -1.663601568250533 2 0 1 1 1
110429 KK viable 2 -1.8667705661407026 -0.4848570869910156 -2.3908149835228105 -1.9104941712577082 CG10042 MBD-R2 -1.6632342019780593 1 0 1 0 1
110356 KK viable 2 -1.6345000869298654 -0.8175726983849266 -2.3916600835436435 -1.795909774860599 CG8435 CG8435 -1.6599106609297587 1 0 1 0 1
33427 GD viable 3 -1.5189148433196495 -1.2106716776943491 -1.9841894764383907 -1.9108835197576444 CG1913 alphaTub84B -1.6561648793025086 0 0 1 0 0
110392 KK viable 2 -2.9413398522142544 -3.361406262633013 -0.32088202914438857 0.012485848133407834 CG10955 Rtf1 -1.652785573964562 2 0 1 1 1
43870 GD viable 3 -1.7379179542203425 -1.3978373037552285 -1.7652895096906231 -1.706770179303169 CG7108 DNApol-alpha50 -1.6519537367423407 0 0 1 0 0
109461 KK viable 2 -1.5990029496919211 -1.7845568573774957 -1.5194949601616552 -1.6942647051905548 CG7183 CG7183 -1.6493298681054067 0 0 1 0 0
108668 KK viable 2 -2.3141921713413773 -1.8812665309868257 -1.1746374736392935 -1.1627546059298643 CG18041 dgt1 -1.6332126954743402 1 0 1 0 1
104372 KK viable 2 -2.0043699754642925 -1.703753553458339 -0.9308844271301896 -1.8906608083820764 CG9888 Fib -1.6324171911087244 1 0 1 0 1
34254 GD viable 1 -1.2716899093707905 -1.8112898990184017 -0.888807913816796 -2.5447538912078276 CG6841 CG6841 -1.629135403353454 1 0 1 0 1
108797 KK viable 2 -1.2187223970865761 -1.3311237050619138 -2.2317446396701164 -1.7328863522401732 CG7145 P5CDh1 -1.628619273514695 1 0 1 0 1
100629 KK viable 2 -1.8541140506923766 -1.7918560811715807 -0.9052775837246939 -1.9563683249006625 CG8998 Roc2 -1.6269040101223284 0 0 1 0 0
107907 KK viable 2 -1.8068894306073797 -1.0467106556478365 -1.408651397871143 -2.2430240489326154 CG9160 mtacp1 -1.6263188832647437 1 0 1 0 1
107383 KK viable 2 -1.3249777383133463 -1.916810705413273 -1.6861699328979747 -1.5771621304036534 CG7764 mrn -1.626280126757062 0 0 1 0 0
107148 KK viable 2 -1.5792028042775483 -1.0280626176007428 -2.3986221173410844 -1.487347951722322 CG11139 p47 -1.6233088727354243 1 0 1 0 1
20876 GD viable 2 -1.573333614552301 -1.3934540447086148 -1.9829494822486788 -1.5390102632898728 CG2503 atms -1.6221868511998667 0 0 1 0 0
106688 KK viable 2 -1.726175643508406 -0.8375888834548217 -1.8632531299345054 -2.0533739500646773 CG5193 TfIIB -1.6200979017406025 1 0 1 0 1
105479 KK lethal 2 -1.7515705201164027 -1.2732363165834106 -1.6915946126600394 -1.7621587210146434 CG7885 RpII33 -1.6196400425936242 0 0 1 0 0
110393 KK viable 2 -1.4958035479178093 -1.382073232058999 -1.3860075509737724 -2.213291537851409 CG6322 U4-U6-60K -1.6192939672004973 1 0 1 0 1
101663 KK viable 2 -1.4569156149530234 -0.6644630723937991 -1.7140589082505637 -2.6159611969604546 CG10712 Chro -1.6128496981394602 1 0 1 0 1
102171 KK viable 2 -1.8050014954747728 -0.5186041236735071 -2.0046171523392826 -2.1222961765418953 CG5338 RpS19b -1.6126297370073646 2 0 1 1 1
110727 KK viable 2 -1.927124166725702 -0.5481327381978794 -1.3876717137850516 -2.5826245025893977 CG12019 Cdc37 -1.6113882803245076 1 0 1 0 1
107818 KK viable 2 -1.796697469456112 -1.5982942504692885 -1.1175476945285119 -1.9308688457832348 CG18273 CG18273 -1.6108520650592868 0 0 1 0 0
108292 KK viable 2 -1.6677537010245742 -1.2237222443952749 -1.2325024733676955 -2.3144858966248205 CG5823 CG5823 -1.6096160788530913 1 0 1 0 1
43112 GD viable 3 -1.8248391140604214 -1.7365215503173774 -1.3302439819004226 -1.5251501058610166 CG12265 Det -1.6041886880348095 0 0 1 0 0
103146 KK viable 2 -1.7835028539887778 -0.7281385900417329 -1.8549385111571564 -2.03989152961728 CG12752 Nxt1 -1.6016178712012368 1 0 1 0 1
105149 KK viable 2 -0.6419712736475196 -0.5726323220388673 -2.6599728955254798 -2.4746209322173556 CG10565 CG10565 -1.5872993558573056 2 0 1 1 1
23131 GD viable 3 -1.751355659802955 -1.1800150356278716 -1.8629095202060884 -1.5515183090855087 CG8171 dup -1.586449631180606 0 0 1 0 0
107326 KK viable 2 -3.0156584078221935 -3.4153401082392234 -0.03148997163646584 0.11699963072370581 CG3140 Adk2 -1.5863722142435441 2 0 1 1 1
105279 KK viable 2 -1.5927611037498743 -0.6804426022584515 -1.7953060408539745 -2.263225648192567 CG10944 RpS6 -1.5829338487637168 1 0 1 0 1
105992 KK viable 2 -1.9827214248764433 -0.989390091882989 -1.094436920831759 -2.2624115545307695 CG9177 eIF5 -1.5822399980304902 1 0 1 0 1
104484 KK viable 2 -1.850701650626298 -1.1650105862170077 -1.6241053348521644 -1.6762723538445576 CG9667 CG9667 -1.579022481385007 0 0 1 0 0
